customer_id,first_name,last_name,gender,past_3_years_bike_related_purchases,DOB,job_title,job_industry_category,wealth_segment,deceased_indicator,default,owns_car,tenure,address,postcode,state,country,property_valuation,size,margin,age,age_group,bigger_age_group
1530,Alexandr,Maylard,Male,89,1976-01-12,Pharmacist,Health,Mass Customer,N,ãã¼ãã£ã¼ã¸è¡ããªãã,Yes,9.0,84749 Holy Cross Terrace,2767,NSW,Australia,8,10,739.075,45.0,"(39.0, 49.0]","(30.0, 50.0]"
1531,Evaleen,Pusey,Female,20,1966-03-17,Administrative Assistant III,Financial Services,Mass Customer,N,ã»(ï¿£âï¿£)ã»:*:,Yes,13.0,486 Clyde Gallagher Road,2170,NSW,Australia,9,7,548.4542857142857,55.0,"(49.0, 59.0]","(50.0, 70.0]"
1532,Marty,Wiggall,Female,27,1972-10-26,VP Accounting,Financial Services,Mass Customer,N,NIL,Yes,10.0,305 Vera Lane,2165,NSW,Australia,8,6,471.2766666666667,48.0,"(39.0, 49.0]","(30.0, 50.0]"
1533,Sonia,Rous,Female,59,1977-07-02,Social Worker,Health,Affluent Customer,N,Ù¡Ù¢Ù£,Yes,8.0,2 Moulton Drive,2567,NSW,Australia,10,8,496.065,43.0,"(39.0, 49.0]","(30.0, 50.0]"
1534,Rosabelle,Hollington,Female,74,1998-11-30,Human Resources Assistant I,Manufacturing,Mass Customer,N,Ã¥ÃâÆÂ©ËâËÂ¬â¦Ã¦,No,4.0,213 Alpine Avenue,2168,NSW,Australia,9,7,463.4742857142857,22.0,"(19.0, 29.0]","(10.0, 30.0]"
1535,Emanuel,Baukham,Male,80,1997-04-08,Cost Accountant,Financial Services,Affluent Customer,N,âð¿ ðªð¿ ðð¿ ðð¿ ðð¿ ðð¿,Yes,3.0,2 Saint Paul Parkway,2040,NSW,Australia,12,5,562.394,23.0,"(19.0, 29.0]","(10.0, 30.0]"
1536,Tiffany,Fanshaw,Female,28,1979-10-04,Software Consultant,Financial Services,Affluent Customer,N,â¦testâ§,Yes,15.0,7921 Trailsway Center,2759,NSW,Australia,9,4,504.51,41.0,"(39.0, 49.0]","(30.0, 50.0]"
1537,Andres,Beranek,Male,23,1969-11-17,Librarian,Entertainment,Mass Customer,N,"×Ö¼Ö°×¨Öµ××©×Ö´××ª, ×Ö¼Ö¸×¨Ö¸× ×Ö±×Ö¹×Ö´××, ×Öµ×ª ×Ö·×©Ö¼×Ö¸×Ö·×Ö´×, ×Ö°×Öµ×ª ×Ö¸×Ö¸×¨Ö¶×¥",No,10.0,90323 Pine View Hill,2148,NSW,Australia,8,9,566.8388888888888,51.0,"(49.0, 59.0]","(50.0, 70.0]"
1538,Ahmed,Edmondson,Male,74,1989-04-22,Pharmacist,Health,High Net Worth,N,(â¯Â°â¡Â°ï¼â¯ï¸µ â»ââ»),Yes,12.0,27 Hooker Plaza,2177,NSW,Australia,8,4,55.69499999999999,31.0,"(29.0, 39.0]","(30.0, 50.0]"
1539,Filberte,Godmer,Male,3,1977-11-17,Account Executive,,Mass Customer,N,1,Yes,16.0,193 Bluejay Hill,2160,NSW,Australia,9,8,434.8975,43.0,"(39.0, 49.0]","(30.0, 50.0]"
1540,Ilene,Agett,Female,53,1962-03-17,Mechanical Systems Engineer,Property,Mass Customer,N,-100,Yes,19.0,8 Monument Junction,2154,NSW,Australia,11,6,606.985,59.0,"(49.0, 59.0]","(50.0, 70.0]"
1541,Dynah,Grimes,Female,7,1954-12-28,Structural Engineer,Argiculture,Mass Customer,N,NIL,Yes,13.0,22 Portage Road,2155,NSW,Australia,9,5,664.9780000000001,66.0,"(59.0, 69.0]","(50.0, 70.0]"
1542,Sanders,Fernyhough,Male,56,1978-07-27,Food Chemist,Health,Mass Customer,N,Ù¡Ù¢Ù£,Yes,12.0,243 Mosinee Place,2155,NSW,Australia,10,5,365.06400000000014,42.0,"(39.0, 49.0]","(30.0, 50.0]"
1543,Michaela,Andrasch,Female,25,1993-10-13,Database Administrator III,,High Net Worth,N,1000000000000000049861653971908893017010268485438462151574892930611988399099305815384459015356416,No,9.0,65 Southridge Alley,2745,NSW,Australia,10,3,453.1533333333334,27.0,"(19.0, 29.0]","(10.0, 30.0]"
1544,Keane,Moneypenny,Male,75,1963-08-22,Dental Hygienist,Health,Affluent Customer,N,â£,Yes,11.0,16 Maple Wood Center,2155,NSW,Australia,10,1,903.11,57.0,"(49.0, 59.0]","(50.0, 70.0]"
1545,Carver,Saturley,Male,34,1977-09-06,Associate Professor,Health,Mass Customer,N,0,Yes,15.0,8595 Ruskin Plaza,3196,VIC,Australia,10,7,376.7814285714285,43.0,"(39.0, 49.0]","(30.0, 50.0]"
1546,Natalya,Moscone,Female,22,1956-10-28,Compensation Analyst,Financial Services,Mass Customer,N,-100,Yes,8.0,2 Eastwood Street,2153,NSW,Australia,10,7,416.9783333333334,64.0,"(59.0, 69.0]","(50.0, 70.0]"
1547,Chiquita,Billyard,Female,82,1990-02-26,Account Coordinator,,Mass Customer,N,"<>?:""{}|_+",Yes,12.0,68 Delaware Avenue,2768,NSW,Australia,10,9,724.798888888889,31.0,"(29.0, 39.0]","(30.0, 50.0]"
1548,Perla,Cortnay,Female,70,1995-02-03,,Manufacturing,Mass Customer,N,100,Yes,2.0,08167 Buhler Avenue,2153,NSW,Australia,10,3,478.0033333333333,26.0,"(19.0, 29.0]","(10.0, 30.0]"
1549,Vikki,Tett,Female,87,1997-08-06,,Financial Services,Affluent Customer,N,ð ð ±ð ¹ð ±ð ±¸ð ²ð ³,Yes,4.0,0046 Grim Pass,2148,NSW,Australia,7,7,417.78285714285715,23.0,"(19.0, 29.0]","(10.0, 30.0]"
1550,Nell,MacCafferky,Female,3,1986-09-12,Programmer Analyst II,IT,Mass Customer,N,100,Yes,12.0,4 Sutteridge Trail,2153,NSW,Australia,10,6,528.7716666666666,34.0,"(29.0, 39.0]","(30.0, 50.0]"
1551,Joell,Balfe,Female,37,1975-05-30,Computer Systems Analyst I,Entertainment,Affluent Customer,N,1,No,17.0,8 Boyd Road,2075,NSW,Australia,12,7,738.8414285714287,45.0,"(39.0, 49.0]","(30.0, 50.0]"
1552,Cully,Mangeon,Male,80,1988-06-06,Research Associate,Entertainment,Mass Customer,N,../../../../../../../../../../../etc/passwd%00,Yes,8.0,8 Bobwhite Park,2768,NSW,Australia,10,5,1080.0639999999999,32.0,"(29.0, 39.0]","(30.0, 50.0]"
1553,Vanna,Matts,Female,68,1956-05-31,Administrative Assistant IV,Retail,High Net Worth,N,-100,No,7.0,62047 Ludington Terrace,2148,NSW,Australia,8,4,500.7124999999999,64.0,"(59.0, 69.0]","(50.0, 70.0]"
1554,Land,Aarons,Male,83,1994-08-12,Assistant Manager,Retail,Affluent Customer,N,() { 0; }; touch /tmp/blns.shellshock1.fail;,No,3.0,277 Maple Circle,2768,NSW,Australia,8,7,805.1542857142857,26.0,"(19.0, 29.0]","(10.0, 30.0]"
1555,Marcello,Spenclay,Male,60,1962-08-19,Tax Accountant,Health,High Net Worth,N,â¡,No,15.0,845 Mendota Center,2148,NSW,Australia,8,7,443.9085714285714,58.0,"(49.0, 59.0]","(50.0, 70.0]"
1556,Bartram,Brownstein,Male,30,1986-03-25,Web Developer III,Manufacturing,Mass Customer,N,"'""''''""",Yes,6.0,13795 Corscot Drive,2147,NSW,Australia,9,5,703.844,34.0,"(29.0, 39.0]","(30.0, 50.0]"
1557,Efren,Castanos,Male,64,1975-08-14,Speech Pathologist,Financial Services,Mass Customer,N,1000000000000000049861653971908893017010268485438462151574892930611988399099305815384459015356416,No,6.0,08 Twin Pines Place,2768,NSW,Australia,9,7,685.0728571428573,45.0,"(39.0, 49.0]","(30.0, 50.0]"
1558,Oberon,Scading,Male,14,1991-05-12,Information Systems Manager,Financial Services,Affluent Customer,N,0/0,No,2.0,07236 Jenifer Point,2763,NSW,Australia,10,9,1182.2555555555557,29.0,"(19.0, 29.0]","(10.0, 30.0]"
1559,Hilton,Gladwell,Male,63,1975-10-14,,Health,High Net Worth,N,0,Yes,12.0,2 Darwin Parkway,2118,NSW,Australia,9,8,1078.0900000000001,45.0,"(39.0, 49.0]","(30.0, 50.0]"
1560,Tymon,Blackstone,Male,14,1973-01-12,,Retail,Mass Customer,N,<img src=x onerror=alert('hi') />,No,5.0,57878 Northfield Crossing,2144,NSW,Australia,10,3,162.20333333333332,48.0,"(39.0, 49.0]","(30.0, 50.0]"
1561,Clemens,Rawll,Male,47,1975-03-14,Graphic Designer,Manufacturing,Mass Customer,N,â¢,Yes,14.0,61 Donald Crossing,2142,NSW,Australia,9,8,864.8612499999999,46.0,"(39.0, 49.0]","(30.0, 50.0]"
1562,Elset,Biasio,Female,29,1984-07-11,Staff Scientist,,Affluent Customer,N,",./;'[]\-=",Yes,3.0,842 Rutledge Parkway,2145,NSW,Australia,9,3,868.9000000000001,36.0,"(29.0, 39.0]","(30.0, 50.0]"
1563,Crosby,Claeskens,Male,39,1992-03-10,Account Representative IV,Property,Mass Customer,N,"""'",No,9.0,8462 Emmet Trail,4878,QLD,Australia,4,4,719.4725,29.0,"(19.0, 29.0]","(10.0, 30.0]"
1564,Sascha,Tander,Female,42,1964-02-27,Geologist III,Retail,Mass Customer,N,Ã¥ÃâÆÂ©ËâËÂ¬â¦Ã¦,No,16.0,6265 Moland Terrace,2076,NSW,Australia,10,3,164.39000000000001,57.0,"(49.0, 59.0]","(50.0, 70.0]"
1565,Jay,Janiszewski,Male,71,1953-08-17,Sales Representative,Retail,High Net Worth,N,,Yes,11.0,4 Rowland Way,2126,NSW,Australia,10,2,591.19,67.0,"(59.0, 69.0]","(50.0, 70.0]"
1566,Stavros,Goodinson,Male,95,1962-01-03,Executive Secretary,Argiculture,Mass Customer,N,1,No,17.0,04488 Jenna Alley,2289,NSW,Australia,9,4,399.31499999999994,59.0,"(49.0, 59.0]","(50.0, 70.0]"
1567,Florri,Ramsdell,Female,18,1971-12-16,Teacher,,Mass Customer,N,âªâªtestâª,No,16.0,4 Toban Junction,2154,NSW,Australia,8,7,581.6885714285714,49.0,"(39.0, 49.0]","(30.0, 50.0]"
1568,Bellanca,Strutz,Female,78,1980-05-23,Chemical Engineer,Manufacturing,Mass Customer,N,á,Yes,9.0,5 Manley Avenue,2122,NSW,Australia,11,5,967.6199999999999,40.0,"(39.0, 49.0]","(30.0, 50.0]"
1569,Dave,Mews,Male,87,1987-06-03,Structural Analysis Engineer,,Mass Customer,N,ðµ ð ð ð,No,8.0,9 Eastlawn Court,2155,NSW,Australia,10,1,1103.43,33.0,"(29.0, 39.0]","(30.0, 50.0]"
1570,Phil,Dodle,Female,70,1995-11-20,Staff Accountant III,Entertainment,Mass Customer,N,-100,No,17.0,97910 Leroy Junction,2073,NSW,Australia,12,9,591.2555555555555,25.0,"(19.0, 29.0]","(10.0, 30.0]"
1571,Tadeas,McUre,Male,19,1980-09-08,Clinical Specialist,Health,Mass Customer,N,ã½à¼¼àºÙÍàºà¼½ï¾ ã½à¼¼àºÙÍàºà¼½ï¾,Yes,22.0,608 Rutledge Drive,2121,NSW,Australia,11,4,1242.195,40.0,"(39.0, 49.0]","(30.0, 50.0]"
1572,Tam,Jahner,Male,51,1957-07-26,Recruiting Manager,Financial Services,High Net Worth,N,0/0,Yes,16.0,8 Heffernan Crossing,2126,NSW,Australia,12,6,1275.1699999999998,63.0,"(59.0, 69.0]","(50.0, 70.0]"
1573,Aurea,Reubens,Female,48,1994-07-05,Web Designer I,Property,Mass Customer,N,ç¤¾æç§å­¸é¢èªå­¸ç ç©¶æ,Yes,4.0,9 Northfield Circle,2121,NSW,Australia,12,4,559.1899999999999,26.0,"(19.0, 29.0]","(10.0, 30.0]"
1574,Werner,Wall,Male,16,1995-11-15,Database Administrator I,,Affluent Customer,N,âð¿ ðªð¿ ðð¿ ðð¿ ðð¿ ðð¿,Yes,2.0,996 Morning Parkway,2119,NSW,Australia,11,10,322.09000000000003,25.0,"(19.0, 29.0]","(10.0, 30.0]"
1575,Phaidra,Jindacek,Female,82,1989-03-13,Design Engineer,Retail,Mass Customer,N,â°â´âµâââ,No,17.0,7015 Hintze Parkway,2153,NSW,Australia,11,4,262.57,32.0,"(29.0, 39.0]","(30.0, 50.0]"
1576,Reube,Roscrigg,Male,77,1985-11-10,VP Marketing,Financial Services,Mass Customer,N,"'""''''""",No,20.0,3525 Buena Vista Plaza,2120,NSW,Australia,9,8,645.907142857143,35.0,"(29.0, 39.0]","(30.0, 50.0]"
1577,Diannne,Teager,Female,87,1976-09-08,Automation Specialist I,Manufacturing,High Net Worth,N,!@#$%^&*(),No,10.0,6 Hallows Pass,2118,NSW,Australia,11,7,525.2857142857143,44.0,"(39.0, 49.0]","(30.0, 50.0]"
1578,Andreas,Bazely,Male,60,1978-04-14,,Health,High Net Worth,N,nil,Yes,11.0,7317 Huxley Alley,2112,NSW,Australia,8,7,880.7285714285714,42.0,"(39.0, 49.0]","(30.0, 50.0]"
1579,Madelaine,Siegertsz,Female,40,1978-01-27,Desktop Support Technician,Financial Services,Affluent Customer,N,ã½à¼¼àºÙÍàºà¼½ï¾ ã½à¼¼àºÙÍàºà¼½ï¾,Yes,17.0,82 Hanover Avenue,2101,NSW,Australia,10,10,810.2620000000001,43.0,"(39.0, 49.0]","(30.0, 50.0]"
1580,Laird,Prover,Male,23,1981-06-21,Associate Professor,Retail,High Net Worth,N,100,No,5.0,3384 Nelson Circle,4227,QLD,Australia,3,8,403.125,39.0,"(29.0, 39.0]","(30.0, 50.0]"
1581,Melessa,Delyth,Female,26,1974-04-13,Recruiter,Argiculture,Mass Customer,N,á ,No,13.0,45314 Pepper Wood Junction,2251,NSW,Australia,6,8,368.01124999999996,46.0,"(39.0, 49.0]","(30.0, 50.0]"
1582,Francesco,Wasson,Male,32,1978-01-14,Office Assistant III,Property,Mass Customer,N,ZÌ®ÌÍÌ ÍÍAÌ¥ÌÌÍÌ»ÌLÌ£ÍÍÌ¯Ì¹ÌÍGÌ»OÌ­ÌÌ®,No,4.0,85301 John Wall Road,2101,NSW,Australia,11,5,382.84,43.0,"(39.0, 49.0]","(30.0, 50.0]"
1583,Krysta,O' Reagan,,18,,Geologist IV,IT,Mass Customer,N,,Yes,,277 Lindbergh Alley,2100,NSW,Australia,11,4,805.27,,nan,nan
1584,Susanetta,,Female,93,1992-04-27,Legal Assistant,Manufacturing,Mass Customer,N,â¤ï¸ ð ð ð ð ð ð ð ð ð ð ð ð ð ð,No,9.0,6 Logan Junction,2148,NSW,Australia,9,2,661.83,28.0,"(19.0, 29.0]","(10.0, 30.0]"
1585,Stillman,Sackur,Male,87,1961-04-07,Pharmacist,Health,Mass Customer,N,â¦testâ§,Yes,5.0,70416 Becker Court,2099,NSW,Australia,10,8,432.7062500000001,59.0,"(49.0, 59.0]","(50.0, 70.0]"
1586,Madelena,Risson,Female,47,1985-12-27,Physical Therapy Assistant,Manufacturing,High Net Worth,N,/dev/null; touch /tmp/blns.fail ; echo,No,15.0,256 Fordem Street,2119,NSW,Australia,11,6,692.3366666666666,35.0,"(29.0, 39.0]","(30.0, 50.0]"
1587,Kevan,Laminman,Male,17,1986-08-16,Software Test Engineer III,Entertainment,Affluent Customer,N,,Yes,12.0,7 Laurel Junction,2079,NSW,Australia,10,5,127.144,34.0,"(29.0, 39.0]","(30.0, 50.0]"
1588,Dukey,McCrie,Male,24,1983-01-28,Administrative Officer,IT,High Net Worth,N,ÃÃÃÃËÃÃï£¿ÃÃÃâ,Yes,7.0,7032 Hallows Drive,2126,NSW,Australia,11,7,518.3228571428571,38.0,"(29.0, 39.0]","(30.0, 50.0]"
1589,Walker,Bartalot,Male,83,1989-07-08,Human Resources Manager,Health,Mass Customer,N,Â¸ËÃâÄ±ËÃÂ¯ËÂ¿,Yes,4.0,78000 Arrowood Center,2775,NSW,Australia,9,6,1123.11,31.0,"(29.0, 39.0]","(30.0, 50.0]"
1590,Crystie,Fontanet,Female,8,1965-12-09,Assistant Manager,Retail,Mass Customer,N,ÅâÂ´Â®â Â¥Â¨ËÃ¸Ïââ,No,14.0,5 Elgar Place,4132,QLD,Australia,5,3,749.3466666666667,55.0,"(49.0, 59.0]","(50.0, 70.0]"
1591,Fonz,Jankin,Male,4,1976-09-14,Operator,Manufacturing,Mass Customer,N,â«testâ«,Yes,14.0,54 Veith Drive,2073,NSW,Australia,12,12,542.6281818181818,44.0,"(39.0, 49.0]","(30.0, 50.0]"
1592,Thorin,Klagges,Male,21,1986-08-04,Software Test Engineer III,,Mass Customer,N,0ï¸â£ 1ï¸â£ 2ï¸â£ 3ï¸â£ 4ï¸â£ 5ï¸â£ 6ï¸â£ 7ï¸â£ 8ï¸â£ 9ï¸â£ ð,Yes,14.0,0 Michigan Plaza,2077,NSW,Australia,10,4,837.0625,34.0,"(29.0, 39.0]","(30.0, 50.0]"
1593,Tommy,Kupisz,Female,69,1979-10-11,Tax Accountant,IT,Mass Customer,N,â°â´âµâââ,No,17.0,2272 Buena Vista Center,2065,NSW,Australia,12,6,636.3933333333333,41.0,"(39.0, 49.0]","(30.0, 50.0]"
1594,Rolando,Amyes,Male,62,1981-11-26,Human Resources Manager,Property,Mass Customer,N,ï½ï½¨(Â´âï½â©,No,7.0,0 Thackeray Avenue,2100,NSW,Australia,10,6,720.0499999999998,39.0,"(29.0, 39.0]","(30.0, 50.0]"
1595,Kora,Paoli,Female,15,1976-02-21,Senior Financial Analyst,Financial Services,High Net Worth,N,âªâªtestâª,Yes,11.0,8 Warrior Avenue,3197,VIC,Australia,9,7,698.8214285714286,45.0,"(39.0, 49.0]","(30.0, 50.0]"
1596,Vinnie,Sails,Male,2,1969-07-01,Cost Accountant,Financial Services,High Net Worth,N,-1,Yes,8.0,5447 Weeping Birch Place,2086,NSW,Australia,12,5,738.3075,51.0,"(49.0, 59.0]","(50.0, 70.0]"
1597,Jeffry,Slowly,Male,93,1977-02-01,Nurse Practicioner,Retail,Affluent Customer,N,ï¼ï¼ï¼,No,14.0,019 Derek Hill,2224,NSW,Australia,10,12,811.6216666666668,44.0,"(39.0, 49.0]","(30.0, 50.0]"
1598,Guendolen,Betterton,Female,87,1973-12-02,Safety Technician III,,Mass Customer,N,100,No,11.0,4 Florence Street,2032,NSW,Australia,11,5,463.59799999999996,47.0,"(39.0, 49.0]","(30.0, 50.0]"
1599,Ozzy,Silver,Male,65,1999-11-24,,,Affluent Customer,N,ã»(ï¿£âï¿£)ã»:*:,No,1.0,2390 Blackbird Point,2035,NSW,Australia,11,11,441.40909090909093,21.0,"(19.0, 29.0]","(10.0, 30.0]"
1600,Priscella,Stathers,Female,20,1985-05-21,Senior Financial Analyst,Financial Services,High Net Worth,N,() { _; } >_[$($())] { touch /tmp/blns.shellshock2.fail; },No,2.0,96 Sundown Point,4220,QLD,Australia,9,9,324.9366666666667,35.0,"(29.0, 39.0]","(30.0, 50.0]"
1601,Nita,McCarthy,Female,45,1993-02-11,Desktop Support Technician,Manufacturing,Affluent Customer,N,../../../../../../../../../../../etc/hosts,No,1.0,5447 Buell Hill,2567,NSW,Australia,9,4,579.3175000000001,28.0,"(19.0, 29.0]","(10.0, 30.0]"
1602,Shamus,Dennerly,Male,68,1979-01-09,Professor,Retail,Mass Customer,N,,No,15.0,978 Valley Edge Park,2777,NSW,Australia,9,5,805.2239999999999,42.0,"(39.0, 49.0]","(30.0, 50.0]"
1603,Osgood,Emerine,Male,89,1988-11-20,Quality Engineer,Manufacturing,Affluent Customer,N,ì¬íê³¼íì ì´íì°êµ¬ì,Yes,20.0,46 Dunning Junction,4220,QLD,Australia,9,4,372.04249999999996,32.0,"(29.0, 39.0]","(30.0, 50.0]"
1604,Natale,Duinbleton,Male,51,1960-04-11,,Financial Services,High Net Worth,N,ÅâÂ´â°ËÃÂ¨ËÃâââ,No,20.0,848 Dawn Drive,4818,QLD,Australia,5,3,408.59,60.0,"(59.0, 69.0]","(50.0, 70.0]"
1605,Latrena,Ker,Female,72,1988-03-01,,,Affluent Customer,N,ã½à¼¼àºÙÍàºà¼½ï¾ ã½à¼¼àºÙÍàºà¼½ï¾,No,9.0,2517 Glacier Hill Point,3219,VIC,Australia,3,3,573.6833333333333,33.0,"(29.0, 39.0]","(30.0, 50.0]"
1606,Shayne,Ellesworthe,Female,93,1980-11-25,Environmental Specialist,,Affluent Customer,N,1'; DROP TABLE users--,Yes,9.0,658 Northfield Junction,3023,VIC,Australia,7,5,650.7125000000001,40.0,"(39.0, 49.0]","(30.0, 50.0]"
1607,Tiffani,Van Castele,Female,39,1988-01-22,Marketing Assistant,Retail,Mass Customer,N,á ,Yes,15.0,5 Algoma Point,3809,VIC,Australia,5,5,336.204,33.0,"(29.0, 39.0]","(30.0, 50.0]"
1608,Fernande,Petzolt,Female,87,1958-09-21,Software Engineer III,,Mass Customer,N,ï»¿,Yes,6.0,1617 Lakewood Gardens Lane,2090,NSW,Australia,11,3,402.1166666666666,62.0,"(59.0, 69.0]","(50.0, 70.0]"
1609,Reginald,Hanwright,Male,64,1996-11-26,Professor,Property,Mass Customer,N,,Yes,3.0,373 Oak Valley Avenue,2048,NSW,Australia,11,5,808.32,24.0,"(19.0, 29.0]","(10.0, 30.0]"
1610,Valaree,Chisolm,Female,75,1955-02-10,Structural Engineer,,High Net Worth,N,â¦testâ§,Yes,9.0,75164 Sherman Crossing,2031,NSW,Australia,11,5,711.23,66.0,"(59.0, 69.0]","(50.0, 70.0]"
1611,Terencio,,Male,93,1971-11-22,Developer IV,Health,High Net Worth,N,-100,Yes,13.0,6491 Gerald Court,2261,NSW,Australia,9,12,454.195,49.0,"(39.0, 49.0]","(30.0, 50.0]"
1612,Wendel,Headland,Male,70,1987-04-17,Community Outreach Specialist,Financial Services,High Net Worth,N,Ù¡Ù¢Ù£,Yes,22.0,84504 Doe Crossing Road,2441,NSW,Australia,4,2,1466.4099999999999,33.0,"(29.0, 39.0]","(30.0, 50.0]"
1613,Ernesta,Billany,Female,18,1977-05-25,,Property,Mass Customer,N,â¤ï¸ ð ð ð ð ð ð ð ð ð ð ð ð ð ð,No,19.0,55433 Schmedeman Lane,2263,NSW,Australia,8,8,439.00374999999997,43.0,"(39.0, 49.0]","(30.0, 50.0]"
1614,Currie,Gimber,Male,2,1984-08-12,,,High Net Worth,N,Ã¥ÃâÆÂ©ËâËÂ¬â¦Ã¦,No,8.0,835 Thackeray Place,2261,NSW,Australia,6,7,399.565,36.0,"(29.0, 39.0]","(30.0, 50.0]"
1615,Evvie,Crack,Female,75,1971-02-04,,Entertainment,Mass Customer,N,â°â´âµ,Yes,7.0,24 Fuller Lane,3183,VIC,Australia,6,6,892.2616666666668,50.0,"(49.0, 59.0]","(30.0, 50.0]"
1616,Shamus,Attenbrough,Male,75,1955-08-16,Media Manager II,Retail,High Net Worth,N,Â¡â¢Â£Â¢âÂ§Â¶â¢ÂªÂºââ ,Yes,19.0,5333 Aberg Lane,4877,QLD,Australia,4,7,878.6071428571428,65.0,"(59.0, 69.0]","(50.0, 70.0]"
1617,Jannelle,Ort,Female,97,1978-07-06,Compensation Analyst,Financial Services,Affluent Customer,N,Â¡â¢Â£Â¢âÂ§Â¶â¢ÂªÂºââ ,No,10.0,6 Melody Plaza,4215,QLD,Australia,8,5,595.438,42.0,"(39.0, 49.0]","(30.0, 50.0]"
1618,Andee,Scardifeild,Female,90,1966-03-01,Senior Developer,,Mass Customer,N,0ï¸â£ 1ï¸â£ 2ï¸â£ 3ï¸â£ 4ï¸â£ 5ï¸â£ 6ï¸â£ 7ï¸â£ 8ï¸â£ 9ï¸â£ ð,No,19.0,50 Dahle Crossing,3199,VIC,Australia,9,2,321.715,55.0,"(49.0, 59.0]","(50.0, 70.0]"
1619,Matteo,Hallum,Male,83,1971-12-22,Staff Accountant III,,Mass Customer,N,<img src=x onerror=alert('hi') />,Yes,6.0,2 Mayfield Alley,2089,NSW,Australia,10,10,703.1790000000001,49.0,"(39.0, 49.0]","(30.0, 50.0]"
1620,Jerrold,Bernetti,Male,18,1992-07-27,Structural Analysis Engineer,,High Net Worth,N,ÃÃÃÃËÃÃï£¿ÃÃÃâ,Yes,2.0,9020 Anhalt Park,2528,NSW,Australia,7,2,574.625,28.0,"(19.0, 29.0]","(10.0, 30.0]"
1621,Sibley,Eliyahu,Female,10,1974-09-09,Social Worker,Health,Mass Customer,N,`ââ¬â¹âºï¬ï¬â¡Â°Â·ââÂ±,No,22.0,48 Melby Trail,2131,NSW,Australia,8,5,232.44799999999995,46.0,"(39.0, 49.0]","(30.0, 50.0]"
1622,Pietrek,Crowe,Male,44,1978-05-30,Senior Quality Engineer,,High Net Worth,N,ãã¼ãã£ã¼ã¸è¡ããªãã,No,16.0,1 Eliot Road,3910,VIC,Australia,8,3,502.1133333333333,42.0,"(39.0, 49.0]","(30.0, 50.0]"
1623,Katy,Taffee,Female,29,1997-12-24,Software Test Engineer III,Entertainment,High Net Worth,N,ì¸ëë°í ë¥´,Yes,2.0,94181 South Park,3264,VIC,Australia,1,6,560.4250000000002,23.0,"(19.0, 29.0]","(10.0, 30.0]"
1624,Hakim,Burnhard,Male,18,1980-05-04,Compensation Analyst,Financial Services,Mass Customer,N,é¨è½æ ¼,Yes,6.0,718 Colorado Court,2220,NSW,Australia,8,6,271.2033333333334,40.0,"(39.0, 49.0]","(30.0, 50.0]"
1625,Caryl,Clara,Male,20,1977-12-09,Information Systems Manager,Property,Mass Customer,N,â£,Yes,10.0,2 Southridge Crossing,2763,NSW,Australia,8,8,1062.4487499999998,43.0,"(39.0, 49.0]","(30.0, 50.0]"
1626,Fanchon,Fist,Female,82,1979-04-19,VP Accounting,Financial Services,Mass Customer,N,,No,14.0,0 Westport Terrace,4570,QLD,Australia,5,2,663.0749999999999,41.0,"(39.0, 49.0]","(30.0, 50.0]"
1627,Vladimir,Morphet,Male,44,1961-11-19,Librarian,Entertainment,Affluent Customer,N,ð¾ ð ð ð ð ð ð ð,No,16.0,0 Namekagon Circle,3150,VIC,Australia,9,8,604.26,59.0,"(49.0, 59.0]","(50.0, 70.0]"
1628,Hermione,Brereton,,13,,Assistant Manager,IT,Mass Customer,N,,No,,76 Roxbury Pass,2528,NSW,Australia,6,2,1329.7849999999999,,nan,nan
1629,Edsel,Lester,Male,46,1974-08-21,VP Accounting,Financial Services,Mass Customer,N,<svg><script>0<1>alert('XSS')</script>,No,14.0,10 Hazelcrest Street,4413,QLD,Australia,5,7,864.5528571428573,46.0,"(39.0, 49.0]","(30.0, 50.0]"
1630,Sonni,Lindstedt,Female,63,1984-09-16,Professor,Manufacturing,Mass Customer,N,-100,No,16.0,5528 North Hill,2681,NSW,Australia,1,3,638.41,36.0,"(29.0, 39.0]","(30.0, 50.0]"
1631,Towny,Beebee,Male,11,1996-09-03,Speech Pathologist,Financial Services,Affluent Customer,N,ËÉnbá´lÉ ÉuÆÉÉ¯ ÇÉ¹olop ÊÇ ÇÉ¹oqÉl Ên Êunpá´pá´Éuá´ É¹odÉ¯ÇÊ poÉ¯sná´Ç op pÇs 'Êá´lÇ Æuá´Ésá´dá´pÉ É¹nÊÇÊÉÇsuoÉ 'ÊÇÉ¯É Êá´s É¹olop É¯nsdá´ É¯ÇÉ¹oË¥,No,1.0,9179 Sunfield Terrace,4510,QLD,Australia,2,5,609.624,24.0,"(19.0, 29.0]","(10.0, 30.0]"
1632,Orbadiah,Kennicott,Male,43,1985-08-12,Electrical Engineer,Manufacturing,High Net Worth,N,-1,Yes,3.0,18708 Darwin Park,3977,VIC,Australia,7,2,426.58000000000004,35.0,"(29.0, 39.0]","(30.0, 50.0]"
1633,Ashia,Muzzi,Female,16,1964-07-08,Mechanical Systems Engineer,Property,High Net Worth,N,ã»(ï¿£âï¿£)ã»:*:,Yes,14.0,46310 Raven Trail,4220,QLD,Australia,4,3,849.64,56.0,"(49.0, 59.0]","(50.0, 70.0]"
